,dup_indx,eid,affiliation_id,dptid,organization,city,postalcode,addresspart,country,collaboration,auid,orcid,indexed_name,surname,given_name
10,40658,2-s2.0-85057239948,60011520.0,110428723.0,"Department of Mathematics, Kings College London",London,WC2R 2LS,,United Kingdom,,56146172700,,Cammarota C.,Cammarota,Chiara
11,40658,2-s2.0-85057239948,60021784.0,114422763.0,"Center for Data Science, New York University",New York,,,United States,,55666793600,,Lecun Y.,Lecun,Yann
12,40658,2-s2.0-85057239948,60111190.0,,"Facebook AI Research, Facebook Inc",New York,,,United States,,55666793600,,Lecun Y.,Lecun,Yann
13,40658,2-s2.0-85057239948,60108665.0,,"PSL Research University, Laboratoire de Physique Statistique, Ecole Normale Supcricurc, CNRS, Sorbonnc Universites",Paris,75005,,France,,56216326200,,Biroli G.J.,Biroli,GiuJio
0,40659,2-s2.0-85057239820,60019647.0,,Georgia Tech,,,,Georgia,,57204805629,,Kalyan A.,Kalyan,Ashwin
1,40659,2-s2.0-85057239820,60019647.0,,Georgia Tech,,,,Georgia,,56402182300,,Lee S.,Lee,Stefan
2,40659,2-s2.0-85057239820,60019647.0,,Georgia Tech,,,,Georgia,,24764919500,,Batra D.,Batra,Dhruv
3,40659,2-s2.0-85057239820,120696787.0,,Curai,,,,United States,,56716614100,,Kannan A.,Kannan,Anitha
4,40659,2-s2.0-85057239820,60111190.0,,Facebook AI Research,,,,Switzerland,,24764919500,,Batra D.,Batra,Dhruv
0,40660,2-s2.0-85057239327,60027550.0,113848078.0,"Department of Computer Science, University of California",Los Angeles,90095,,United States,,57204799134,,Zhou D.,Zhou,Dongruo
1,40660,2-s2.0-85057239327,60027550.0,113848078.0,"Department of Computer Science, University of California",Los Angeles,90095,,United States,,57192236782,,Xu P.,Xu,Pan
2,40660,2-s2.0-85057239327,60027550.0,113848078.0,"Department of Computer Science, University of California",Los Angeles,90095,,United States,,56020748300,,Gu Q.,Gu,Quanquan
0,40661,2-s2.0-85057238503,60003858.0,,Uppsala University,,,,Sweden,,57217426656,,Osama M.,Osama,Muhammad
1,40661,2-s2.0-85057238503,60003858.0,,Uppsala University,,,,Sweden,,24480154700,,Zachariah D.,Zachariah,Dave
2,40661,2-s2.0-85057238503,60003858.0,,Uppsala University,,,,Sweden,,56218867000,,Schön T.,Schön,Thomas
0,40662,2-s2.0-85057238355,60002483.0,,University of Amsterdam,,,,Netherlands,,57204801045,,Ilse M.,Ilse,Maximilian
1,40662,2-s2.0-85057238355,60002483.0,,University of Amsterdam,,,,Netherlands,,36471022200,,Tomczak J.M.,Tomczak,Jakub M.
2,40662,2-s2.0-85057238355,60002483.0,,University of Amsterdam,,,,Netherlands,,55907170700,,Welling M.,Welling,Max
0,40663,2-s2.0-85057238136,60014439.0,100257069.0,"Department of Computer Science, University of California",Davis,,,United States,,57210642015,,Liu X.,Liu,Xuanqing
1,40663,2-s2.0-85057238136,60014439.0,100257069.0,"Department of Computer Science, University of California",Davis,,,United States,,24502954900,,Hsieh C.J.,Hsieh,Cho-Jui
2,40663,2-s2.0-85057238136,60014439.0,100290215.0,"Department of Statistic, University of California",Davis,,,United States,,24502954900,,Hsieh C.J.,Hsieh,Cho-Jui
0,40664,2-s2.0-85057237953,60006191.0,,Google Brain,,,,United States,,57202500011,,Odena A.,Odena,Augustus
1,40664,2-s2.0-85057237953,60006191.0,,Google Brain,,,,United States,,57204809464,,Buckman J.,Buckman,Jacob
2,40664,2-s2.0-85057237953,60006191.0,,Google Brain,,,,United States,,57204802312,,Olsson C.,Olsson,Catherine
3,40664,2-s2.0-85057237953,60006191.0,,Google Brain,,,,United States,,57202058668,,Brown T.B.,Brown,Tom B.
4,40664,2-s2.0-85057237953,60006191.0,,Google Brain,,,,United States,,57202497744,,Olah C.,Olah,Christopher
5,40664,2-s2.0-85057237953,60006191.0,,Google Brain,,,,United States,,55354986300,,Raffel C.,Raffel,Colin
6,40664,2-s2.0-85057237953,60006191.0,,Google Brain,,,,United States,,35956088800,,Goodfellow I.,Goodfellow,Ian
0,40665,2-s2.0-85057237918,60007776.0,112279111.0,"Computer Science Department, Cornell University",Ithaca,14850,,United States,,57201347014,,Chen D.,Chen,Di
1,40665,2-s2.0-85057237918,60007776.0,112279111.0,"Computer Science Department, Cornell University",Ithaca,14850,,United States,,55216614000,,Xue Y.,Xue,Yexiang
2,40665,2-s2.0-85057237918,60007776.0,112279111.0,"Computer Science Department, Cornell University",Ithaca,14850,,United States,,7101707114,,Gomes C.,Gomes,Carla
0,40666,2-s2.0-85057237778,60019722.0,,Technical University of Munich,,,,Germany,,56317143400,,Bojchevski A.,Bojchevski,Aleksandar
1,40666,2-s2.0-85057237778,60019722.0,,Technical University of Munich,,,,Germany,,57204799807,,Shchur O.,Shchur,Oleksandr
2,40666,2-s2.0-85057237778,60019722.0,,Technical University of Munich,,,,Germany,,57188995298,,Zugner D.,Zugner,Daniel
3,40666,2-s2.0-85057237778,60019722.0,,Technical University of Munich,,,,Germany,,35242528700,,Gunnemann S.,Gunnemann,Stephan
0,40667,2-s2.0-85057237582,60107405.0,,Skolkovo Institute of Science and Technology,Moscow,,,Russian Federation,,57193156846,,Ivanov S.,Ivanov,Sergey
1,40667,2-s2.0-85057237582,60107405.0,,Skolkovo Institute of Science and Technology,Moscow,,,Russian Federation,,15762040400,,Burnaev E.,Burnaev,Evgeny
2,40667,2-s2.0-85057237582,116798476.0,,Criteo Research,Paris,,,France,,57193156846,,Ivanov S.,Ivanov,Sergey
0,40668,2-s2.0-85057237271,60010447.0,,ENSAE-CREST,Paris,,,France,,57204351535,,Buchholz A.,Buchholz,Alexander
1,40668,2-s2.0-85057237271,,,,Kaiserslautern,,,Germany,,57193748567,,Wenzel F.,Wenzel,Florian
2,40668,2-s2.0-85057237271,,,,Los Angeles,,,United States,,35272748600,,Mandt S.,Mandt,Stephan
0,40669,2-s2.0-85057236822,60003269.0,,"Department of Computer Science, Princeton University",Princeton,,,United States,,57193093717,,Chen Y.,Chen,Yichen
1,40669,2-s2.0-85057236822,60006191.0,,Google Inc.,Kirkland,,,United States,,55730767800,,Li L.,Li,Lihong
2,40669,2-s2.0-85057236822,60003269.0,103216440.0,"Department of Operations Research and Financial Engineering, Princeton University",Princeton,,,United States,,57215322066,,Wang M.,Wang,Mengdi
0,40670,2-s2.0-85057236670,60016849.0,112729833.0,"Department of Computer Science, University of Toronto",,,,Canada,,57204808657,,Zhang G.,Zhang,Guodong
1,40670,2-s2.0-85057236670,60016849.0,112729833.0,"Department of Computer Science, University of Toronto",,,,Canada,,57204800262,,Sun S.,Sun,Shengyang
2,40670,2-s2.0-85057236670,60016849.0,112729833.0,"Department of Computer Science, University of Toronto",,,,Canada,,47762020000,,Duvenaud D.,Duvenaud,David
3,40670,2-s2.0-85057236670,60016849.0,112729833.0,"Department of Computer Science, University of Toronto",,,,Canada,,34875103900,,Grosse R.,Grosse,Roger
4,40670,2-s2.0-85057236670,120210640.0,,Vector Institute,Toronto,,,Canada,,57204808657,,Zhang G.,Zhang,Guodong
5,40670,2-s2.0-85057236670,120210640.0,,Vector Institute,Toronto,,,Canada,,57204800262,,Sun S.,Sun,Shengyang
6,40670,2-s2.0-85057236670,120210640.0,,Vector Institute,Toronto,,,Canada,,47762020000,,Duvenaud D.,Duvenaud,David
7,40670,2-s2.0-85057236670,120210640.0,,Vector Institute,Toronto,,,Canada,,34875103900,,Grosse R.,Grosse,Roger
0,40671,2-s2.0-85057236571,60006191.0,,Google,,,,United States,,57218132426,,Chen M.,Chen,Minmin
1,40671,2-s2.0-85057236571,60006191.0,,Google Brain,,,,United States,,57202056926,,Pennington J.,Pennington,Jeffrey
2,40671,2-s2.0-85057236571,60006191.0,,Google Brain,,,,United States,,55927039400,,Schoenholz S.S.,Schoenholz,Samuel S.
0,40672,2-s2.0-85057236565,60025278.0,113150714.0,"Dept. of Comp. Sci. and Tech., BNRist Center, State Key Lab. for Intell. Tech. and Sys., THBI Lab., Tsinghua University",Beijing,100084,,China,,57202507740,,Zhou Y.,Zhou,Yichi
1,40672,2-s2.0-85057236565,60025278.0,113150714.0,"Dept. of Comp. Sci. and Tech., BNRist Center, State Key Lab. for Intell. Tech. and Sys., THBI Lab., Tsinghua University",Beijing,100084,,China,,56734692500,,Zhu J.,Zhu,Jun
2,40672,2-s2.0-85057236565,60025278.0,113150714.0,"Dept. of Comp. Sci. and Tech., BNRist Center, State Key Lab. for Intell. Tech. and Sys., THBI Lab., Tsinghua University",Beijing,100084,,China,,57002649800,,Zhuo J.,Zhuo,Jingwe
0,40673,2-s2.0-85057236129,60021918.0,113910347.0,"Department of Computer Science, University of Virginia",Charlottesville,,,United States,,57202506878,,Zhang X.,Zhang,Xiao
1,40673,2-s2.0-85057236129,60027950.0,114610242.0,"Machine Learning Department, Carnegie Mellon University",Pittsburgh,,,United States,,57202086399,,Du S.,Du,Simon S.
2,40673,2-s2.0-85057236129,60027550.0,113848078.0,"Department of Computer Science, University of California",Los Angeles,90095,,United States,,56020748300,,Gu Q.,Gu,Quanquan
0,40674,2-s2.0-85057236035,60002483.0,116776364.0,"QUvA Lab, Informatic Institute, University of Amsterdam",Amsterdam,,,Netherlands,,57204806535,,Oh C.,Oh,Chang Yong
1,40674,2-s2.0-85057236035,60002483.0,116776364.0,"QUvA Lab, Informatic Institute, University of Amsterdam",Amsterdam,,,Netherlands,,36731111500,,Gavves E.,Gavves,Efstratios
2,40674,2-s2.0-85057236035,60002483.0,116776364.0,"QUvA Lab, Informatic Institute, University of Amsterdam",Amsterdam,,,Netherlands,,55907170700,,Welling M.,Welling,Max
3,40674,2-s2.0-85057236035,60082875.0,,Canadian Institute for Advanced Research,Toronto,,,Canada,,55907170700,,Welling M.,Welling,Max
0,40675,2-s2.0-85057236030,60025272.0,,University of Tokyo,,,,Japan,,57202152188,,Bao H.,Bao,Han
1,40675,2-s2.0-85057236030,60025272.0,,University of Tokyo,,,,Japan,,7402826969,,Sugiyama M.,Sugiyama,Masashi
2,40675,2-s2.0-85057236030,60016648.0,,RIKEN,,,,Japan,,57202152188,,Bao H.,Bao,Han
3,40675,2-s2.0-85057236030,60016648.0,,RIKEN,,,,Japan,,26431056600,,Niu G.,Niu,Gang
4,40675,2-s2.0-85057236030,60016648.0,,RIKEN,,,,Japan,,7402826969,,Sugiyama M.,Sugiyama,Masashi
0,40676,2-s2.0-85057235808,60027550.0,,University of California,Los Angeles,,,United States,,57192154835,,Yoon J.,Yoon,Jinsung
1,40676,2-s2.0-85057235808,60027550.0,,University of California,Los Angeles,,,United States,,35605361700,,Van Der Schaar M.,Van Der Schaar,Mihaela
2,40676,2-s2.0-85057235808,60026851.0,,University of Oxford,,,,United Kingdom,,57204803409,,Jordon J.,Jordon,James
3,40676,2-s2.0-85057235808,60026851.0,,University of Oxford,,,,United Kingdom,,35605361700,,Van Der Schaar M.,Van Der Schaar,Mihaela
4,40676,2-s2.0-85057235808,60111768.0,,Alan Turing Institute,,,,United Kingdom,,35605361700,,Van Der Schaar M.,Van Der Schaar,Mihaela
0,40677,2-s2.0-85057235394,60015543.0,103801446.0,"Department of Electrical and Computer Engineering, University of Pittsburgh",Pittsburgh,,,United States,,57190983712,,Huo Z.,Huo,Zhouyuan
1,40677,2-s2.0-85057235394,60015543.0,103801446.0,"Department of Electrical and Computer Engineering, University of Pittsburgh",Pittsburgh,,,United States,,55660224900,,Gu B.,Gu,Bin
2,40677,2-s2.0-85057235394,60015543.0,103801446.0,"Department of Electrical and Computer Engineering, University of Pittsburgh",Pittsburgh,,,United States,,57214082025,,Yang Q.,Yang,Qian
3,40677,2-s2.0-85057235394,60015543.0,103801446.0,"Department of Electrical and Computer Engineering, University of Pittsburgh",Pittsburgh,,,United States,,57221180537,,Huang H.,Huang,Heng
0,40678,2-s2.0-85057235307,60017161.0,100299386.0,"Department of Electrical and Computer Engineering, National University of Singapore",Singapore,,,Singapore,,57204472613,,Kang B.,Kang,Bingyi
1,40678,2-s2.0-85057235307,60017161.0,100299386.0,"Department of Electrical and Computer Engineering, National University of Singapore",Singapore,,,Singapore,,36439415700,,Feng J.,Feng,Jiashi
2,40678,2-s2.0-85057235307,60114181.0,,Tencent AI Lab,,,,China,,56938059900,,Jie Z.,Jie,Zequn
0,40679,2-s2.0-85057235211,60001422.0,,"Sorbonne Universités, Université de Technologie de Compiègne, CNRS, Heudiasyc, UMR 7253",Compiègne,,,France,,57204712975,,Li X.,Li,Xuhong
1,40679,2-s2.0-85057235211,60001422.0,,"Sorbonne Universités, Université de Technologie de Compiègne, CNRS, Heudiasyc, UMR 7253",Compiègne,,,France,,6603640734,,Grandvalet Y.,Grandvalet,Yves
2,40679,2-s2.0-85057235211,60001422.0,,"Sorbonne Universités, Université de Technologie de Compiègne, CNRS, Heudiasyc, UMR 7253",Compiègne,,,France,,6603967034,,Davoine F.,Davoine,Franck
0,40680,2-s2.0-85057235031,60022195.0,,Massachusetts Institute of Technology,,,,United States,,54417881700,,Pu Y.,Pu,Yewen
1,40680,2-s2.0-85057235031,60022195.0,,Massachusetts Institute of Technology,,,,United States,,57202050404,,Miranda Z.,Miranda,Zachery
2,40680,2-s2.0-85057235031,60022195.0,,Massachusetts Institute of Technology,,,,United States,,12141220900,,Solar-Lezama A.,Solar-Lezama,Armando
3,40680,2-s2.0-85057235031,60022195.0,,Massachusetts Institute of Technology,,,,United States,,6701501293,,Kaelbling L.,Kaelbling,Leslie Pack
0,40681,2-s2.0-85057234599,60117804.0,,"Harris School of Public Policy, University of Chicago",Chicago,,,United States,,57203382122,,Pouliot G.A.,Pouliot,Guillaume A.
0,40682,2-s2.0-85057234444,60092945.0,,King Abdullah University of Science and Technology (KAUST),,,,Saudi Arabia,,57204803503,,Mishchenko K.,Mishchenko,Konstantin
1,40682,2-s2.0-85057234444,60104653.0,,Univ. Grenoble Alpes,,,,France,,55224047100,,Iutzeler F.,Iutzeler,Franck
2,40682,2-s2.0-85057234444,60104653.0,,Univ. Grenoble Alpes,,,,France,,7005942550,,Amini M.R.,Amini,Massih-Reza
3,40682,2-s2.0-85057234444,121683636.0,,CNRS and LJK,,,,France,,12143395000,,Malick J.,Malick,Jérôme
0,40683,2-s2.0-85057234354,60008724.0,,Duke University,,,,United States,,57204809629,,Chapfuwa P.,Chapfuwa,Paidamoyo
1,40683,2-s2.0-85057234354,60008724.0,,Duke University,,,,United States,,55872455600,,Tao C.,Tao,Chenyang
2,40683,2-s2.0-85057234354,60008724.0,,Duke University,,,,United States,,39863319200,,Li C.,Li,Chunyuan
3,40683,2-s2.0-85057234354,60008724.0,,Duke University,,,,United States,,57204799178,,Page C.,Page,Courtney
4,40683,2-s2.0-85057234354,60008724.0,,Duke University,,,,United States,,57203232935,,Goldstein B.,Goldstein,Benjamin
5,40683,2-s2.0-85057234354,60008724.0,,Duke University,,,,United States,,7004561693,,Carin L.,Carin,Lawrence
6,40683,2-s2.0-85057234354,60008724.0,,Duke University,,,,United States,,15051946200,,Henao R.,Henao,Ricardo
0,40684,2-s2.0-85057233938,60007776.0,112279111.0,"Department of Computer Science, Cornell University",,,,United States,,7004026503,,Kleinberg R.,Kleinberg,Robert
1,40684,2-s2.0-85057233938,60007776.0,112279111.0,"Department of Computer Science, Cornell University",,,,United States,,55783218900,,Yuan Y.,Yuan,Yang
2,40684,2-s2.0-85057233938,60003269.0,112872697.0,"Department of Computer Science, Princeton University",,,,United States,,57192159277,,Li Y.,Li,Yuanzhi
0,40685,2-s2.0-85057233907,60022195.0,121685792.0,"Equal Contribution 'Department of EECS, Massachusetts Institute of Technology",Cambridge,,,United States,,57204798897,,Cohen M.,Cohen,MichacI B.
1,40685,2-s2.0-85057233907,60019674.0,121685725.0,"Boston University, Department of Computer Scicncc",Boston,,,United States,,57194162905,,Diakonikolas J.,Diakonikolas,Jelena
2,40685,2-s2.0-85057233907,60019674.0,121685725.0,"Boston University, Department of Computer Scicncc",Boston,,,United States,,57204370654,,Orecchia L.,Orecchia,Lorenzo
0,40686,2-s2.0-85057233464,60110521.0,,Uber AI Labs,San Francisco,,,United States,,57219461427,,Jankowiak M.,Jankowiak,Martin
1,40686,2-s2.0-85057233464,60110521.0,,Uber AI Labs,San Francisco,,,United States,,57076880200,,Obermeyer F.,Obermeyer,Fritz
0,40687,2-s2.0-85057233430,60027550.0,,University of California,Los Angeles,,,United States,,6508125162,,Alaa A.M.,Alaa,Ahmed M.
1,40687,2-s2.0-85057233430,60027550.0,,University of California,Los Angeles,,,United States,,35605361700,,Van Der Schaar M.,Van Der Schaar,Mihaela
2,40687,2-s2.0-85057233430,60026851.0,,University of Oxford,Oxford,,,United Kingdom,,35605361700,,Van Der Schaar M.,Van Der Schaar,Mihaela
3,40687,2-s2.0-85057233430,60111768.0,,Alan Turing Institute,London,,,United Kingdom,,35605361700,,Van Der Schaar M.,Van Der Schaar,Mihaela
0,40688,2-s2.0-85057233397,60005455.0,114060644.0,"Yale Institute for Network Science, Yale University",New Haven,,,United States,,57192183609,,Chen L.,Chen,Lin
1,40688,2-s2.0-85057233397,60005455.0,114060644.0,"Yale Institute for Network Science, Yale University",New Haven,,,United States,,35190421500,,Karbasi A.,Karbasi,Amin
2,40688,2-s2.0-85057233397,60005455.0,112349980.0,"Yale University, Department of Electrical Engineering",,,,United States,,57192183609,,Chen L.,Chen,Lin
3,40688,2-s2.0-85057233397,60005455.0,112349980.0,"Yale University, Department of Electrical Engineering",,,,United States,,35190421500,,Karbasi A.,Karbasi,Amin
4,40688,2-s2.0-85057233397,60022591.0,104151508.0,"Department of Mathematics and Computer Science, Open University of Israel",Raanana,,,Israel,,15135575900,,Feldman M.,Feldman,Moran
0,40689,2-s2.0-85057233343,60030162.0,,Columbia University,New York,,,United States,,7403054681,,Agrawal S.,Agrawal,Shipra
1,40689,2-s2.0-85057233343,60006191.0,,Google Research,,,,United States,,6602331710,,Mirrokni V.,Mirrokni,Vahab
2,40689,2-s2.0-85057233343,60006191.0,,Google Research,,,,United States,,18435690000,,Zadimoghaddam M.,Zadimoghaddam,Morteza
0,40690,2-s2.0-85057233216,60002483.0,,University of Amsterdam,Amsterdam,,,Netherlands,,57202470192,,Kipf T.,Kipf,Thomas
1,40690,2-s2.0-85057233216,60002483.0,,University of Amsterdam,Amsterdam,,,Netherlands,,55907170700,,Welling M.,Welling,Max
2,40690,2-s2.0-85057233216,60016849.0,,University of Toronto,Toronto,,,Canada,,55295819900,,Fetaya E.,Fetaya,Ethan
3,40690,2-s2.0-85057233216,60016849.0,,University of Toronto,Toronto,,,Canada,,57202054741,,Wang K.C.,Wang,Kuan-Chieh
4,40690,2-s2.0-85057233216,60016849.0,,University of Toronto,Toronto,,,Canada,,7004912699,,Zemel R.,Zemel,Richard
5,40690,2-s2.0-85057233216,120210640.0,,Vector Institute,Toronto,,,Canada,,55295819900,,Fetaya E.,Fetaya,Ethan
6,40690,2-s2.0-85057233216,120210640.0,,Vector Institute,Toronto,,,Canada,,57202054741,,Wang K.C.,Wang,Kuan-Chieh
7,40690,2-s2.0-85057233216,120210640.0,,Vector Institute,Toronto,,,Canada,,7004912699,,Zemel R.,Zemel,Richard
8,40690,2-s2.0-85057233216,60082875.0,,Canadian Institute for Advanced Research,Toronto,,,Canada,,55907170700,,Welling M.,Welling,Max
9,40690,2-s2.0-85057233216,60082875.0,,Canadian Institute for Advanced Research,Toronto,,,Canada,,7004912699,,Zemel R.,Zemel,Richard
0,40691,2-s2.0-85057233200,60031101.0,113885003.0,"Department of Engineering, University of Cambridge",Cambridge,,,United Kingdom,,57198860508,,Hron J.,Hron,Jiri
1,40691,2-s2.0-85057233200,60031101.0,113885003.0,"Department of Engineering, University of Cambridge",Cambridge,,,United Kingdom,,57204811895,,De G Matthews A.G.,De G Matthews,Alexander G.
2,40691,2-s2.0-85057233200,60031101.0,113885003.0,"Department of Engineering, University of Cambridge",Cambridge,,,United Kingdom,,7003835482,,Ghahramani Z.,Ghahramani,Zoubin
